,id,model,rmse,mae,wape_m
2896,20517001,AutoARIMA,4,2.8,47.8
2897,20517001,AutoETS,4,3.1,60.4
2898,20517001,DynamicOptimizedTheta,4,2.8,48.2
2899,20517001,AutoTheta,4,2.8,47.7
2900,20517001,ADIDA,4,2.8,48.5
2901,20517001,CrostonClassic,4,2.8,47.8
2902,20517001,IMAPA,4,2.8,48.5
2903,20517001,WindowAverage,4,2.9,48.2
2904,205174019,AutoARIMA,3,2.8,182.1
2905,205174019,AutoETS,3,2.8,185.4
2906,205174019,DynamicOptimizedTheta,3,2.8,169.2
2907,205174019,AutoTheta,3,2.8,165.0
2908,205174019,ADIDA,3,2.8,169.2
2909,205174019,CrostonClassic,3,2.8,169.5
2910,205174019,IMAPA,3,2.8,169.2
2911,205174019,WindowAverage,3,2.8,131.1
2912,20518001,AutoARIMA,2,1.6,113.2
2913,20518001,AutoETS,1,1.2,56.4
2914,20518001,DynamicOptimizedTheta,1,1.1,63.5
2915,20518001,AutoTheta,1,1.1,63.5
2916,20518001,ADIDA,1,1.1,62.6
2917,20518001,CrostonClassic,1,1.2,63.2
2918,20518001,IMAPA,1,1.1,62.6
2919,20518001,WindowAverage,1,1.1,80.5
2920,20518002,AutoARIMA,13,8.9,51.1
2921,20518002,AutoETS,13,8.9,50.9
2922,20518002,DynamicOptimizedTheta,13,8.9,52.1
2923,20518002,AutoTheta,13,8.8,51.2
2924,20518002,ADIDA,13,8.9,52.1
2925,20518002,CrostonClassic,13,8.8,51.5
2926,20518002,IMAPA,13,8.9,52.1
2927,20518002,WindowAverage,13,9.5,57.3
2928,20518201,AutoARIMA,11,9.2,29.9
2929,20518201,AutoETS,11,9.3,30.9
2930,20518201,DynamicOptimizedTheta,11,9.3,31.9
2931,20518201,AutoTheta,11,9.2,30.7
2932,20518201,ADIDA,12,9.8,37.2
2933,20518201,CrostonClassic,11,9.3,31.3
2934,20518201,IMAPA,12,9.8,37.2
2935,20518201,WindowAverage,14,12.1,53.3
2936,20518301,AutoARIMA,4,3.1,166.2
2937,20518301,AutoETS,4,3.1,136.5
2938,20518301,DynamicOptimizedTheta,4,3.2,181.0
2939,20518301,AutoTheta,4,3.2,181.0
2940,20518301,ADIDA,4,3.2,181.0
2941,20518301,CrostonClassic,4,3.1,170.0
2942,20518301,IMAPA,4,3.2,181.0
2943,20518301,WindowAverage,4,3.4,221.8
2944,20522201,AutoARIMA,2,2.1,42.6
2945,20522201,AutoETS,2,1.9,49.7
2946,20522201,DynamicOptimizedTheta,2,1.9,39.6
2947,20522201,AutoTheta,2,1.9,39.2
2948,20522201,ADIDA,2,1.9,39.6
2949,20522201,CrostonClassic,2,1.9,38.8
2950,20522201,IMAPA,2,1.9,39.6
2951,20522201,WindowAverage,2,1.8,46.8
2952,20522301,AutoARIMA,13,11.6,67.6
2953,20522301,AutoETS,7,6.2,24.5
2954,20522301,DynamicOptimizedTheta,10,8.3,40.9
2955,20522301,AutoTheta,9,8.1,39.6
2956,20522301,ADIDA,6,5.7,17.0
2957,20522301,CrostonClassic,6,5.9,16.9
2958,20522301,IMAPA,6,5.7,17.0
2959,20522301,WindowAverage,6,5.1,16.8
2960,20522301NM,AutoARIMA,3,2.6,26.8
2961,20522301NM,AutoETS,3,2.4,25.4
2962,20522301NM,DynamicOptimizedTheta,2,2.0,15.5
2963,20522301NM,AutoTheta,3,2.1,18.4
2964,20522301NM,ADIDA,2,2.0,15.5
2965,20522301NM,CrostonClassic,2,2.1,22.1
2966,20522301NM,IMAPA,2,2.0,15.5
2967,20522301NM,WindowAverage,3,2.2,19.4
2968,20531201,AutoARIMA,2,1.3,40.9
2969,20531201,AutoETS,2,1.3,42.1
2970,20531201,DynamicOptimizedTheta,2,1.3,41.6
2971,20531201,AutoTheta,2,1.3,41.6
2972,20531201,ADIDA,2,1.3,42.0
2973,20531201,CrostonClassic,2,1.3,41.7
2974,20531201,IMAPA,2,1.3,42.0
2975,20531201,WindowAverage,1,1.3,42.1
2976,20539501,AutoARIMA,2,1.5,71.8
2977,20539501,AutoETS,2,1.5,84.9
2978,20539501,DynamicOptimizedTheta,2,1.5,66.0
2979,20539501,AutoTheta,2,1.4,63.7
2980,20539501,ADIDA,2,1.5,66.0
2981,20539501,CrostonClassic,2,1.5,71.1
2982,20539501,IMAPA,2,1.5,66.0
2983,20539501,WindowAverage,2,1.4,44.5
2984,20544001,AutoARIMA,4,3.3,44.4
2985,20544001,AutoETS,4,3.2,57.2
2986,20544001,DynamicOptimizedTheta,4,3.3,58.8
2987,20544001,AutoTheta,4,3.3,58.0
2988,20544001,ADIDA,4,3.5,62.5
2989,20544001,CrostonClassic,4,3.3,58.2
2990,20544001,IMAPA,4,3.5,62.5
2991,20544001,WindowAverage,4,3.6,66.2
2992,20544001NM,AutoARIMA,2,1.4,55.1
2993,20544001NM,AutoETS,2,1.4,35.2
2994,20544001NM,DynamicOptimizedTheta,2,1.4,38.8
2995,20544001NM,AutoTheta,2,1.4,39.0
2996,20544001NM,ADIDA,2,1.4,38.8
2997,20544001NM,CrostonClassic,2,1.4,36.1
2998,20544001NM,IMAPA,2,1.4,38.8
2999,20544001NM,WindowAverage,2,1.6,56.4
3000,20548601,AutoARIMA,6,4.8,64.2
3001,20548601,AutoETS,6,4.4,58.3
3002,20548601,DynamicOptimizedTheta,6,4.5,60.9
3003,20548601,AutoTheta,6,4.5,58.9
3004,20548601,ADIDA,6,4.5,60.9
3005,20548601,CrostonClassic,6,4.6,66.6
3006,20548601,IMAPA,6,4.5,60.9
3007,20548601,WindowAverage,6,4.4,56.3
3008,20548601NM,AutoARIMA,2,1.6,111.6
3009,20548601NM,AutoETS,2,1.7,139.7
3010,20548601NM,DynamicOptimizedTheta,2,1.6,132.0
3011,20548601NM,AutoTheta,2,1.6,134.0
3012,20548601NM,ADIDA,2,1.6,132.0
3013,20548601NM,CrostonClassic,2,1.6,133.8
3014,20548601NM,IMAPA,2,1.6,132.0
3015,20548601NM,WindowAverage,2,2.1,201.4
3016,20548702,AutoARIMA,2,2.0,73.8
3017,20548702,AutoETS,2,1.5,64.0
3018,20548702,DynamicOptimizedTheta,2,1.5,67.6
3019,20548702,AutoTheta,2,1.5,67.8
3020,20548702,ADIDA,2,1.5,67.6
3021,20548702,CrostonClassic,2,1.5,70.1
3022,20548702,IMAPA,2,1.5,67.6
3023,20548702,WindowAverage,2,1.7,80.9
3024,20560302,AutoARIMA,3,2.7,100.6
3025,20560302,AutoETS,3,2.6,75.5
3026,20560302,DynamicOptimizedTheta,3,2.5,65.0
3027,20560302,AutoTheta,3,2.5,60.4
3028,20560302,ADIDA,3,2.5,63.3
3029,20560302,CrostonClassic,3,2.6,84.5
3030,20560302,IMAPA,3,2.5,63.3
3031,20560302,WindowAverage,3,2.5,50.3
3032,20718201,AutoARIMA,3,2.9,26.5
3033,20718201,AutoETS,3,3.0,41.6
3034,20718201,DynamicOptimizedTheta,3,2.8,31.5
3035,20718201,AutoTheta,3,2.8,32.1
3036,20718201,ADIDA,3,2.7,22.9
3037,20718201,CrostonClassic,3,2.8,31.2
3038,20718201,IMAPA,3,2.7,22.9
3039,20718201,WindowAverage,3,2.6,22.3
3040,20718202,AutoARIMA,3,2.3,39.9
3041,20718202,AutoETS,3,2.3,40.3
3042,20718202,DynamicOptimizedTheta,3,2.4,38.8
3043,20718202,AutoTheta,3,2.4,39.6
3044,20718202,ADIDA,3,2.4,38.8
3045,20718202,CrostonClassic,3,2.3,36.8
3046,20718202,IMAPA,3,2.4,38.8
3047,20718202,WindowAverage,3,2.4,47.7
3048,20725201,AutoARIMA,3,2.3,32.9
3049,20725201,AutoETS,3,2.4,33.3
3050,20725201,DynamicOptimizedTheta,3,2.5,37.5
3051,20725201,AutoTheta,3,2.4,34.8
3052,20725201,ADIDA,3,2.5,37.9
3053,20725201,CrostonClassic,3,2.4,32.6
3054,20725201,IMAPA,3,2.5,37.9
3055,20725201,WindowAverage,3,2.8,48.3
3056,20725204,AutoARIMA,3,2.4,52.2
3057,20725204,AutoETS,2,2.0,58.1
3058,20725204,DynamicOptimizedTheta,2,2.0,30.4
3059,20725204,AutoTheta,2,2.0,30.3
3060,20725204,ADIDA,2,2.0,54.9
3061,20725204,CrostonClassic,2,2.0,56.9
3062,20725204,IMAPA,2,2.0,54.9
3063,20725204,WindowAverage,3,2.6,78.1
3064,20735201,AutoARIMA,4,3.6,28.6
3065,20735201,AutoETS,4,3.5,35.5
3066,20735201,DynamicOptimizedTheta,4,3.5,32.0
3067,20735201,AutoTheta,4,3.5,32.2
3068,20735201,ADIDA,4,3.2,30.6
3069,20735201,CrostonClassic,4,3.2,30.7
3070,20735201,IMAPA,4,3.2,30.6
3071,20735201,WindowAverage,4,3.4,36.2
3072,20735201NM,AutoARIMA,3,2.2,53.6
3073,20735201NM,AutoETS,3,2.1,68.7
3074,20735201NM,DynamicOptimizedTheta,3,2.1,61.5
3075,20735201NM,AutoTheta,3,2.1,67.3
3076,20735201NM,ADIDA,2,2.0,58.1
3077,20735201NM,CrostonClassic,2,2.0,60.0
3078,20735201NM,IMAPA,2,2.0,58.1
3079,20735201NM,WindowAverage,2,2.0,46.8
3080,21027301,AutoARIMA,2,1.3,89.1
3081,21027301,AutoETS,1,0.9,32.7
3082,21027301,DynamicOptimizedTheta,1,0.9,37.1
3083,21027301,AutoTheta,1,0.9,35.7
3084,21027301,ADIDA,1,0.9,37.6
3085,21027301,CrostonClassic,1,0.9,36.4
3086,21027301,IMAPA,1,0.9,37.6
3087,21027301,WindowAverage,1,0.8,33.5
3088,21027313,AutoARIMA,3,2.2,56.9
3089,21027313,AutoETS,3,2.2,61.0
3090,21027313,DynamicOptimizedTheta,3,2.1,50.2
3091,21027313,AutoTheta,3,2.1,49.7
3092,21027313,ADIDA,3,2.1,48.4
3093,21027313,CrostonClassic,3,2.1,50.7
3094,21027313,IMAPA,3,2.1,48.4
3095,21027313,WindowAverage,3,2.3,61.4
3096,21027391,AutoARIMA,1,1.2,41.1
3097,21027391,AutoETS,1,1.4,45.3
3098,21027391,DynamicOptimizedTheta,1,1.3,40.5
3099,21027391,AutoTheta,1,1.3,40.0
3100,21027391,ADIDA,1,1.3,40.5
3101,21027391,CrostonClassic,1,1.3,39.7
3102,21027391,IMAPA,1,1.3,40.5
3103,21027391,WindowAverage,2,1.4,65.1
3104,21027399,AutoARIMA,3,2.3,106.5
3105,21027399,AutoETS,3,2.4,116.9
3106,21027399,DynamicOptimizedTheta,3,2.2,91.0
3107,21027399,AutoTheta,3,2.2,88.9
3108,21027399,ADIDA,3,2.2,91.0
3109,21027399,CrostonClassic,3,2.1,91.7
3110,21027399,IMAPA,3,2.2,91.0
3111,21027399,WindowAverage,3,2.4,90.1
3112,21110301,AutoARIMA,29,23.9,19.5
3113,21110301,AutoETS,28,22.4,10.9
3114,21110301,DynamicOptimizedTheta,28,22.4,11.0
3115,21110301,AutoTheta,28,22.5,11.0
3116,21110301,ADIDA,27,21.9,10.1
3117,21110301,CrostonClassic,27,22.1,8.5
3118,21110301,IMAPA,27,21.9,10.1
3119,21110301,WindowAverage,30,23.7,15.5
3120,21110301AC,AutoARIMA,5,4.1,48.6
3121,21110301AC,AutoETS,4,3.7,52.2
3122,21110301AC,DynamicOptimizedTheta,4,3.6,50.0
3123,21110301AC,AutoTheta,4,3.6,51.4
3124,21110301AC,ADIDA,4,3.6,49.8
3125,21110301AC,CrostonClassic,4,3.6,49.8
3126,21110301AC,IMAPA,4,3.6,49.8
3127,21110301AC,WindowAverage,4,4.0,61.7
3128,21110301BM,AutoARIMA,6,4.9,51.2
3129,21110301BM,AutoETS,3,2.8,27.5
3130,21110301BM,DynamicOptimizedTheta,3,2.6,22.7
3131,21110301BM,AutoTheta,3,2.6,22.8
3132,21110301BM,ADIDA,3,2.6,23.0
3133,21110301BM,CrostonClassic,3,2.8,21.2
3134,21110301BM,IMAPA,3,2.6,23.0
3135,21110301BM,WindowAverage,4,3.1,28.3
3136,21110301D,AutoARIMA,11,9.5,24.2
3137,21110301D,AutoETS,11,9.6,26.7
3138,21110301D,DynamicOptimizedTheta,11,9.6,26.7
3139,21110301D,AutoTheta,11,9.7,27.1
3140,21110301D,ADIDA,11,9.6,27.3
3141,21110301D,CrostonClassic,11,9.4,25.5
3142,21110301D,IMAPA,11,9.6,27.3
3143,21110301D,WindowAverage,12,10.8,34.0
3144,21110301KM,AutoARIMA,5,3.9,19.5
3145,21110301KM,AutoETS,4,3.3,18.9
3146,21110301KM,DynamicOptimizedTheta,4,3.3,23.4
3147,21110301KM,AutoTheta,4,3.3,23.5
3148,21110301KM,ADIDA,4,3.3,24.3
3149,21110301KM,CrostonClassic,4,3.3,23.2
3150,21110301KM,IMAPA,4,3.3,24.3
3151,21110301KM,WindowAverage,4,3.4,19.2
3152,21110301NM,AutoARIMA,32,26.8,37.4
3153,21110301NM,AutoETS,27,23.9,24.2
3154,21110301NM,DynamicOptimizedTheta,26,23.3,22.9
3155,21110301NM,AutoTheta,27,23.7,24.5
3156,21110301NM,ADIDA,26,22.7,21.5
3157,21110301NM,CrostonClassic,26,22.9,24.2
3158,21110301NM,IMAPA,26,22.7,21.5
3159,21110301NM,WindowAverage,26,22.5,20.4
3160,21110301OM,AutoARIMA,4,3.7,45.9
3161,21110301OM,AutoETS,3,2.5,28.6
3162,21110301OM,DynamicOptimizedTheta,3,2.2,22.0
3163,21110301OM,AutoTheta,3,2.2,22.1
3164,21110301OM,ADIDA,3,2.2,20.1
3165,21110301OM,CrostonClassic,3,2.2,22.0
3166,21110301OM,IMAPA,3,2.2,20.1
3167,21110301OM,WindowAverage,3,2.4,26.4
3168,21110301OR,AutoARIMA,3,2.4,64.6
3169,21110301OR,AutoETS,2,2.0,56.9
3170,21110301OR,DynamicOptimizedTheta,2,2.0,51.1
3171,21110301OR,AutoTheta,2,2.0,48.0
3172,21110301OR,ADIDA,2,2.0,50.4
3173,21110301OR,CrostonClassic,2,2.0,54.1
3174,21110301OR,IMAPA,2,2.0,50.4
3175,21110301OR,WindowAverage,2,2.1,59.3
3176,21110302,AutoARIMA,3,2.2,31.8
3177,21110302,AutoETS,3,2.4,42.5
3178,21110302,DynamicOptimizedTheta,3,2.4,36.0
3179,21110302,AutoTheta,3,2.4,35.7
3180,21110302,ADIDA,3,2.4,36.0
3181,21110302,CrostonClassic,3,2.4,39.6
3182,21110302,IMAPA,3,2.4,36.0
3183,21110302,WindowAverage,3,2.5,40.8
3184,21110302NM,AutoARIMA,3,2.6,58.1
3185,21110302NM,AutoETS,3,2.5,47.6
3186,21110302NM,DynamicOptimizedTheta,3,2.4,44.6
3187,21110302NM,AutoTheta,3,2.4,43.2
3188,21110302NM,ADIDA,3,2.4,44.6
3189,21110302NM,CrostonClassic,3,2.4,43.8
3190,21110302NM,IMAPA,3,2.4,44.6
3191,21110302NM,WindowAverage,3,2.7,57.8
3192,21112001,AutoARIMA,5,4.3,25.9
3193,21112001,AutoETS,4,3.8,25.5
3194,21112001,DynamicOptimizedTheta,4,3.7,23.1
3195,21112001,AutoTheta,4,3.7,23.2
3196,21112001,ADIDA,4,3.7,23.1
3197,21112001,CrostonClassic,4,3.7,23.1
3198,21112001,IMAPA,4,3.7,23.1
3199,21112001,WindowAverage,4,3.7,21.2
3200,21112001D,AutoARIMA,6,4.9,25.9
3201,21112001D,AutoETS,6,5.1,30.4
3202,21112001D,DynamicOptimizedTheta,6,5.1,30.4
3203,21112001D,AutoTheta,6,5.1,30.8
3204,21112001D,ADIDA,6,5.1,30.5
3205,21112001D,CrostonClassic,6,5.0,31.5
3206,21112001D,IMAPA,6,5.1,30.5
3207,21112001D,WindowAverage,6,5.3,30.9
3208,21112001NM,AutoARIMA,6,4.9,37.9
3209,21112001NM,AutoETS,5,4.2,36.0
3210,21112001NM,DynamicOptimizedTheta,5,4.2,29.8
3211,21112001NM,AutoTheta,5,4.2,30.3
3212,21112001NM,ADIDA,5,4.4,32.8
3213,21112001NM,CrostonClassic,5,4.2,29.7
3214,21112001NM,IMAPA,5,4.4,32.8
3215,21112001NM,WindowAverage,5,4.3,32.3
3216,21116701,AutoARIMA,2,1.8,41.1
3217,21116701,AutoETS,2,1.9,60.0
3218,21116701,DynamicOptimizedTheta,2,1.9,45.0
3219,21116701,AutoTheta,2,1.9,45.3
3220,21116701,ADIDA,2,1.9,45.0
3221,21116701,CrostonClassic,2,1.9,45.0
3222,21116701,IMAPA,2,1.9,45.0
3223,21116701,WindowAverage,2,1.9,34.3
3224,21116701NM,AutoARIMA,3,2.4,45.7
3225,21116701NM,AutoETS,3,2.6,107.7
3226,21116701NM,DynamicOptimizedTheta,3,2.4,73.9
3227,21116701NM,AutoTheta,3,2.4,73.9
3228,21116701NM,ADIDA,3,2.4,73.9
3229,21116701NM,CrostonClassic,3,2.4,71.7
3230,21116701NM,IMAPA,3,2.4,73.9
3231,21116701NM,WindowAverage,3,2.4,59.0
3232,21117001,AutoARIMA,6,4.8,27.2
3233,21117001,AutoETS,6,5.0,29.0
3234,21117001,DynamicOptimizedTheta,6,4.9,28.3
3235,21117001,AutoTheta,6,4.9,28.4
3236,21117001,ADIDA,6,4.9,28.2
3237,21117001,CrostonClassic,6,4.9,27.7
3238,21117001,IMAPA,6,4.9,28.2
3239,21117001,WindowAverage,6,5.1,17.5
3240,21117001BM,AutoARIMA,2,1.6,33.4
3241,21117001BM,AutoETS,1,1.4,19.5
3242,21117001BM,DynamicOptimizedTheta,1,1.4,15.6
3243,21117001BM,AutoTheta,1,1.4,16.2
3244,21117001BM,ADIDA,1,1.4,15.6
3245,21117001BM,CrostonClassic,1,1.4,13.4
3246,21117001BM,IMAPA,1,1.4,15.6
3247,21117001BM,WindowAverage,2,1.5,36.0
3248,21117001NM,AutoARIMA,4,3.0,16.9
3249,21117001NM,AutoETS,4,3.8,31.3
3250,21117001NM,DynamicOptimizedTheta,4,3.7,28.3
3251,21117001NM,AutoTheta,4,3.7,28.9
3252,21117001NM,ADIDA,4,3.6,28.4
3253,21117001NM,CrostonClassic,4,3.6,29.6
3254,21117001NM,IMAPA,4,3.6,28.4
3255,21117001NM,WindowAverage,4,3.3,26.7
3256,21117409,AutoARIMA,3,2.2,36.0
3257,21117409,AutoETS,3,2.3,54.1
3258,21117409,DynamicOptimizedTheta,2,2.1,31.6
3259,21117409,AutoTheta,3,2.2,33.1
3260,21117409,ADIDA,2,2.1,31.6
3261,21117409,CrostonClassic,2,2.1,33.7
3262,21117409,IMAPA,2,2.1,31.6
3263,21117409,WindowAverage,3,2.1,33.1
3264,21117409NM,AutoARIMA,3,2.2,69.0
3265,21117409NM,AutoETS,2,1.9,49.3
3266,21117409NM,DynamicOptimizedTheta,2,1.6,29.8
3267,21117409NM,AutoTheta,2,1.6,30.9
3268,21117409NM,ADIDA,2,1.6,26.0
3269,21117409NM,CrostonClassic,2,1.6,29.5
3270,21117409NM,IMAPA,2,1.6,26.0
3271,21117409NM,WindowAverage,2,1.6,33.4
3272,21120301,AutoARIMA,8,7.8,28.3
3273,21120301,AutoETS,9,8.2,31.2
3274,21120301,DynamicOptimizedTheta,8,7.7,27.3
3275,21120301,AutoTheta,8,7.7,27.5
3276,21120301,ADIDA,8,7.7,27.3
3277,21120301,CrostonClassic,8,7.7,27.3
3278,21120301,IMAPA,8,7.7,27.3
3279,21120301,WindowAverage,8,7.6,32.5
3280,21120301NM,AutoARIMA,9,7.5,29.7
3281,21120301NM,AutoETS,8,6.8,33.5
3282,21120301NM,DynamicOptimizedTheta,7,6.2,25.3
3283,21120301NM,AutoTheta,7,6.4,26.9
3284,21120301NM,ADIDA,7,6.3,26.8
3285,21120301NM,CrostonClassic,7,6.2,24.8
3286,21120301NM,IMAPA,7,6.3,26.8
3287,21120301NM,WindowAverage,8,6.8,31.1
3288,21120501,AutoARIMA,4,3.7,50.4
3289,21120501,AutoETS,3,2.7,28.7
3290,21120501,DynamicOptimizedTheta,3,2.8,23.2
3291,21120501,AutoTheta,3,2.8,23.8
3292,21120501,ADIDA,3,2.8,23.2
3293,21120501,CrostonClassic,3,2.8,23.0
3294,21120501,IMAPA,3,2.8,23.2
3295,21120501,WindowAverage,4,3.2,24.2
3296,21130501,AutoARIMA,3,2.7,42.2
3297,21130501,AutoETS,3,2.8,42.5
3298,21130501,DynamicOptimizedTheta,3,2.8,43.2
3299,21130501,AutoTheta,3,2.8,43.2
3300,21130501,ADIDA,3,2.8,43.9
3301,21130501,CrostonClassic,4,2.8,50.2
3302,21130501,IMAPA,3,2.8,43.9
3303,21130501,WindowAverage,4,3.0,59.9
3304,21139501NM,AutoARIMA,4,2.9,33.6
3305,21139501NM,AutoETS,3,2.8,28.0
3306,21139501NM,DynamicOptimizedTheta,3,2.7,32.8
3307,21139501NM,AutoTheta,3,2.7,33.4
3308,21139501NM,ADIDA,3,2.7,26.6
3309,21139501NM,CrostonClassic,3,2.7,26.4
3310,21139501NM,IMAPA,3,2.7,26.6
3311,21139501NM,WindowAverage,3,2.8,23.5
3312,21139502,AutoARIMA,3,2.6,43.2
3313,21139502,AutoETS,3,2.1,40.7
3314,21139502,DynamicOptimizedTheta,2,1.9,34.8
3315,21139502,AutoTheta,3,1.9,34.8
3316,21139502,ADIDA,2,1.9,34.8
3317,21139502,CrostonClassic,2,1.9,34.5
3318,21139502,IMAPA,2,1.9,34.8
3319,21139502,WindowAverage,3,2.4,44.5
3320,21180301,AutoARIMA,6,4.8,27.8
3321,21180301,AutoETS,6,4.8,25.6
3322,21180301,DynamicOptimizedTheta,6,4.8,25.6
3323,21180301,AutoTheta,6,4.8,25.9
3324,21180301,ADIDA,6,4.8,25.8
3325,21180301,CrostonClassic,6,4.9,26.5
3326,21180301,IMAPA,6,4.8,25.8
3327,21180301,WindowAverage,7,5.5,37.9
3328,21180301NM,AutoARIMA,5,4.2,44.9
3329,21180301NM,AutoETS,5,3.9,24.7
3330,21180301NM,DynamicOptimizedTheta,4,3.8,20.6
3331,21180301NM,AutoTheta,4,3.8,22.7
3332,21180301NM,ADIDA,4,3.6,19.8
3333,21180301NM,CrostonClassic,4,3.7,20.5
3334,21180301NM,IMAPA,4,3.6,19.8
3335,21180301NM,WindowAverage,4,3.8,21.5
3336,21510310,AutoARIMA,183,146.6,22.3
3337,21510310,AutoETS,136,109.3,13.5
3338,21510310,DynamicOptimizedTheta,142,112.4,16.7
3339,21510310,AutoTheta,142,113.3,16.4
3340,21510310,ADIDA,151,117.8,20.4
3341,21510310,CrostonClassic,142,112.4,16.7
3342,21510310,IMAPA,151,117.8,20.4
3343,21510310,WindowAverage,150,116.2,19.2
3344,21510310D,AutoARIMA,39,33.7,46.1
3345,21510310D,AutoETS,30,23.0,36.6
3346,21510310D,DynamicOptimizedTheta,28,22.9,20.4
3347,21510310D,AutoTheta,28,22.9,20.4
3348,21510310D,ADIDA,30,24.7,24.0
3349,21510310D,CrostonClassic,28,22.9,20.8
3350,21510310D,IMAPA,30,24.7,24.0
3351,21510310D,WindowAverage,34,28.8,45.1
3352,21512010,AutoARIMA,60,48.2,27.7
3353,21512010,AutoETS,48,38.6,15.0
3354,21512010,DynamicOptimizedTheta,64,52.4,28.1
3355,21512010,AutoTheta,64,52.7,28.3
3356,21512010,ADIDA,52,42.5,18.3
3357,21512010,CrostonClassic,48,38.8,13.9
3358,21512010,IMAPA,52,42.5,18.3
3359,21512010,WindowAverage,52,41.7,18.3
3360,21516710,AutoARIMA,114,95.6,27.6
3361,21516710,AutoETS,87,74.9,17.5
3362,21516710,DynamicOptimizedTheta,87,76.1,17.1
3363,21516710,AutoTheta,87,76.9,16.4
3364,21516710,ADIDA,92,80.3,19.1
3365,21516710,CrostonClassic,87,76.1,17.1
3366,21516710,IMAPA,92,80.3,19.1
3367,21516710,WindowAverage,91,76.7,20.3
3368,21517010,AutoARIMA,53,45.3,19.7
3369,21517010,AutoETS,50,42.8,16.9
3370,21517010,DynamicOptimizedTheta,52,41.8,17.9
3371,21517010,AutoTheta,52,42.1,17.7
3372,21517010,ADIDA,52,41.8,17.9
3373,21517010,CrostonClassic,52,41.8,17.9
3374,21517010,IMAPA,52,41.8,17.9
3375,21517010,WindowAverage,54,43.0,22.6
3376,21533301,AutoARIMA,47,40.9,35.4
3377,21533301,AutoETS,32,28.9,18.4
3378,21533301,DynamicOptimizedTheta,36,30.6,20.4
3379,21533301,AutoTheta,35,30.3,20.8
3380,21533301,ADIDA,34,28.9,19.7
3381,21533301,CrostonClassic,36,30.6,20.4
3382,21533301,IMAPA,34,28.9,19.7
3383,21533301,WindowAverage,34,28.8,20.7
3384,21544101,AutoARIMA,133,113.9,27.8
3385,21544101,AutoETS,101,82.2,15.9
3386,21544101,DynamicOptimizedTheta,101,82.2,15.9
3387,21544101,AutoTheta,99,81.9,15.3
3388,21544101,ADIDA,101,82.2,15.9
3389,21544101,CrostonClassic,100,82.1,15.5
3390,21544101,IMAPA,101,82.2,15.9
3391,21544101,WindowAverage,104,87.0,16.9
3392,21599002,AutoARIMA,19,14.8,24.9
3393,21599002,AutoETS,17,14.3,27.6
3394,21599002,DynamicOptimizedTheta,17,13.7,28.4
3395,21599002,AutoTheta,17,13.7,28.7
3396,21599002,ADIDA,17,13.7,28.4
3397,21599002,CrostonClassic,17,13.6,27.7
3398,21599002,IMAPA,17,13.7,28.4
3399,21599002,WindowAverage,18,14.5,51.4
3400,21610310,AutoARIMA,83,70.9,22.3
3401,21610310,AutoETS,74,61.7,25.3
3402,21610310,DynamicOptimizedTheta,74,63.5,25.0
3403,21610310,AutoTheta,74,63.7,25.0
3404,21610310,ADIDA,75,64.0,25.7
3405,21610310,CrostonClassic,74,63.5,25.0
3406,21610310,IMAPA,75,64.0,25.7
3407,21610310,WindowAverage,79,66.6,27.4
3408,21610410,AutoARIMA,17,14.1,47.1
3409,21610410,AutoETS,14,11.6,48.3
3410,21610410,DynamicOptimizedTheta,14,11.6,51.4
3411,21610410,AutoTheta,14,11.6,51.9
3412,21610410,ADIDA,14,11.6,51.4
3413,21610410,CrostonClassic,14,11.5,48.7
3414,21610410,IMAPA,14,11.6,51.4
3415,21610410,WindowAverage,15,11.8,62.6
3416,21612010,AutoARIMA,26,21.1,22.7
3417,21612010,AutoETS,24,19.0,30.4
3418,21612010,DynamicOptimizedTheta,23,19.5,26.8
3419,21612010,AutoTheta,23,19.9,24.9
3420,21612010,ADIDA,24,20.7,29.0
3421,21612010,CrostonClassic,23,19.5,26.8
3422,21612010,IMAPA,24,20.7,29.0
3423,21612010,WindowAverage,26,21.8,34.0
3424,21616401,AutoARIMA,11,9.2,22.0
3425,21616401,AutoETS,11,10.2,22.8
3426,21616401,DynamicOptimizedTheta,12,10.4,32.8
3427,21616401,AutoTheta,12,10.4,32.8
3428,21616401,ADIDA,12,10.6,35.4
3429,21616401,CrostonClassic,12,10.4,32.5
3430,21616401,IMAPA,12,10.6,35.4
3431,21616401,WindowAverage,13,10.9,38.8
3432,21616409,AutoARIMA,9,7.7,37.6
3433,21616409,AutoETS,7,5.6,45.2
3434,21616409,DynamicOptimizedTheta,7,5.4,41.2
3435,21616409,AutoTheta,7,5.5,40.8
3436,21616409,ADIDA,7,5.4,41.2
3437,21616409,CrostonClassic,7,5.4,37.7
3438,21616409,IMAPA,7,5.4,41.2
3439,21616409,WindowAverage,7,5.6,46.2
3440,21616710,AutoARIMA,42,36.1,31.4
3441,21616710,AutoETS,35,28.8,27.9
3442,21616710,DynamicOptimizedTheta,33,28.3,21.4
3443,21616710,AutoTheta,32,28.2,20.4
3444,21616710,ADIDA,32,27.7,18.7
3445,21616710,CrostonClassic,33,28.3,21.4
3446,21616710,IMAPA,32,27.7,18.7
3447,21616710,WindowAverage,32,26.9,18.9
3448,21617010,AutoARIMA,26,20.8,25.8
3449,21617010,AutoETS,23,17.9,34.5
