,id,model,rmse,mae,wape_m
2647,799201500,window_average,2,1.5,62.7
2648,799201500,auto_arima,2,1.8,81.0
2649,799201500,prophet,2,1.9,92.7
2650,80500101,mean,2,2.2,148.4
2651,80500101,random_walk,2,1.7,38.3
2652,80500101,window_average,2,1.6,43.3
2653,80500101,auto_arima,2,1.7,68.3
2654,80500101,prophet,3,2.4,115.1
2655,901102,mean,19,16.2,33.3
2656,901102,random_walk,22,19.5,53.2
2657,901102,window_average,20,17.5,42.2
2658,901102,auto_arima,19,16.2,33.6
2659,901102,prophet,19,16.0,29.6
2660,910616110,mean,3,2.5,58.7
2661,910616110,random_walk,3,2.6,58.2
2662,910616110,window_average,3,2.5,35.0
2663,910616110,auto_arima,3,2.3,45.0
2664,910616110,prophet,3,2.5,55.6
2665,910719005,mean,6,4.7,38.3
2666,910719005,random_walk,7,6.0,59.0
2667,910719005,window_average,5,4.5,23.2
2668,910719005,auto_arima,6,4.6,37.8
2669,910719005,prophet,6,4.7,37.9
2670,913010334,mean,17,14.4,44.4
2671,913010334,random_walk,22,19.1,74.1
2672,913010334,window_average,17,15.2,41.6
2673,913010334,auto_arima,16,13.4,24.2
2674,913010334,prophet,17,14.2,43.2
2675,9130190,mean,24,20.4,25.8
2676,9130190,random_walk,28,24.0,36.3
2677,9130190,window_average,21,17.5,22.2
2678,9130190,auto_arima,20,17.6,21.1
2679,9130190,prophet,21,16.5,21.3
2680,913043810,mean,3,2.7,26.1
2681,913043810,random_walk,5,4.0,57.9
2682,913043810,window_average,3,2.8,27.2
2683,913043810,auto_arima,3,2.7,26.1
2684,913043810,prophet,3,2.7,26.4
2685,9133317,mean,5,3.7,68.1
2686,9133317,random_walk,6,4.3,62.3
2687,9133317,window_average,5,3.5,47.4
2688,9133317,auto_arima,4,3.6,63.0
2689,9133317,prophet,5,3.7,71.8
2690,9134011,mean,9,7.9,23.1
2691,9134011,random_walk,11,8.5,37.0
2692,9134011,window_average,11,9.5,40.2
2693,9134011,auto_arima,9,7.5,18.4
2694,9134011,prophet,9,7.9,23.0
2695,913405802,mean,4,3.3,121.4
2696,913405802,random_walk,4,3.3,80.4
2697,913405802,window_average,4,3.2,97.6
2698,913405802,auto_arima,4,3.3,120.3
2699,913405802,prophet,4,3.3,120.0
2700,913412380,mean,12,10.0,30.1
2701,913412380,random_walk,14,12.5,47.3
2702,913412380,window_average,12,9.8,30.3
2703,913412380,auto_arima,12,9.6,24.8
2704,913412380,prophet,12,9.6,27.7
2705,9134235,mean,10,8.2,24.9
2706,9134235,random_walk,14,11.9,43.5
2707,9134235,window_average,8,7.1,15.0
2708,9134235,auto_arima,8,7.7,14.3
2709,9134235,prophet,10,8.0,25.8
2710,9134250,mean,18,16.3,67.2
2711,9134250,random_walk,13,11.7,49.7
2712,9134250,window_average,11,9.8,32.0
2713,9134250,auto_arima,13,11.6,41.6
2714,9134250,prophet,18,16.3,67.1
2715,9134256,mean,10,8.2,67.1
2716,9134256,random_walk,12,10.6,236.2
2717,9134256,window_average,12,9.6,168.6
2718,9134256,auto_arima,10,8.5,77.5
2719,9134256,prophet,10,8.2,67.0
2720,913427210,mean,2,2.1,135.5
2721,913427210,random_walk,3,2.0,90.9
2722,913427210,window_average,3,2.1,118.2
2723,913427210,auto_arima,2,2.1,135.5
2724,913427210,prophet,2,2.1,131.9
2725,913427220,mean,2,2.0,154.9
2726,913427220,random_walk,3,2.1,69.8
2727,913427220,window_average,2,1.9,83.4
2728,913427220,auto_arima,2,2.0,154.9
2729,913427220,prophet,2,2.1,160.8
2730,9134282,mean,23,18.7,20.4
2731,9134282,random_walk,23,17.8,20.9
2732,9134282,window_average,23,18.6,18.9
2733,9134282,auto_arima,23,18.8,19.3
2734,9134282,prophet,22,17.4,16.3
2735,9134284,mean,15,12.5,49.6
2736,9134284,random_walk,27,23.9,132.9
2737,9134284,window_average,18,14.9,76.1
2738,9134284,auto_arima,15,12.5,49.6
2739,9134284,prophet,15,12.5,49.1
2740,9134288,mean,5,4.1,51.8
2741,9134288,random_walk,7,6.1,63.9
2742,9134288,window_average,5,4.2,39.9
2743,9134288,auto_arima,5,4.2,50.6
2744,9134288,prophet,5,4.1,52.4
2745,9134290,mean,6,5.5,97.7
2746,9134290,random_walk,6,4.5,72.9
2747,9134290,window_average,5,3.8,40.9
2748,9134290,auto_arima,5,4.2,55.3
2749,9134290,prophet,6,5.7,103.9
2750,9134292,mean,25,21.9,28.4
2751,9134292,random_walk,31,26.9,44.7
2752,9134292,window_average,28,22.8,30.3
2753,9134292,auto_arima,25,22.3,27.0
2754,9134292,prophet,24,21.0,25.3
2755,9134319,mean,3,2.8,83.1
2756,9134319,random_walk,5,4.5,268.8
2757,9134319,window_average,4,3.0,113.6
2758,9134319,auto_arima,3,2.8,83.1
2759,9134319,prophet,3,2.8,84.2
2760,9134441,mean,3,2.0,198.0
2761,9134441,random_walk,3,2.9,326.7
2762,9134441,window_average,3,2.2,228.9
2763,9134441,auto_arima,3,2.0,198.8
2764,9134441,prophet,3,2.0,198.2
2765,9134450,mean,10,8.9,28.7
2766,9134450,random_walk,13,10.9,47.9
2767,9134450,window_average,12,10.1,41.7
2768,9134450,auto_arima,11,9.5,28.5
2769,9134450,prophet,10,9.0,28.5
2770,9134481,mean,6,4.7,37.2
2771,9134481,random_walk,8,7.5,108.0
2772,9134481,window_average,6,4.8,53.6
2773,9134481,auto_arima,6,4.8,38.1
2774,9134481,prophet,6,4.7,37.7
2775,9134525,mean,12,9.8,52.4
2776,9134525,random_walk,12,9.6,51.0
2777,9134525,window_average,12,10.1,55.0
2778,9134525,auto_arima,12,9.8,52.4
2779,9134525,prophet,12,9.3,55.4
2780,9134591,mean,4,3.2,35.1
2781,9134591,random_walk,4,3.3,33.8
2782,9134591,window_average,4,3.4,37.6
2783,9134591,auto_arima,4,3.2,32.5
2784,9134591,prophet,4,3.3,43.8
2785,9134592,mean,10,7.8,31.0
2786,9134592,random_walk,10,8.2,30.1
2787,9134592,window_average,9,7.1,25.5
2788,9134592,auto_arima,9,7.0,26.3
2789,9134592,prophet,10,7.7,29.8
2790,9134609,mean,24,20.8,42.1
2791,9134609,random_walk,28,24.8,46.5
2792,9134609,window_average,25,21.2,35.4
2793,9134609,auto_arima,23,19.3,37.6
2794,9134609,prophet,25,21.2,42.3
2795,913460910,mean,8,6.8,26.3
2796,913460910,random_walk,9,7.9,37.2
2797,913460910,window_average,8,6.7,23.2
2798,913460910,auto_arima,8,6.7,25.2
2799,913460910,prophet,8,6.8,25.9
2800,913460912,mean,13,11.1,25.1
2801,913460912,random_walk,14,11.4,32.0
2802,913460912,window_average,14,11.3,29.9
2803,913460912,auto_arima,13,11.0,24.5
2804,913460912,prophet,13,11.0,23.8
2805,913460915,mean,45,36.8,27.2
2806,913460915,random_walk,50,41.3,26.0
2807,913460915,window_average,53,47.0,38.4
2808,913460915,auto_arima,46,37.9,26.0
2809,913460915,prophet,47,39.5,31.3
2810,913460915NM,mean,6,5.1,36.6
2811,913460915NM,random_walk,9,7.6,52.3
2812,913460915NM,window_average,6,4.8,24.1
2813,913460915NM,auto_arima,5,4.1,21.5
2814,913460915NM,prophet,6,5.1,36.0
2815,913460920,mean,8,6.8,66.1
2816,913460920,random_walk,13,11.8,105.3
2817,913460920,window_average,10,8.4,95.9
2818,913460920,auto_arima,8,6.6,65.4
2819,913460920,prophet,8,6.6,62.4
2820,9134630,mean,36,29.5,46.1
2821,9134630,random_walk,48,39.3,110.6
2822,9134630,window_average,38,31.5,61.0
2823,9134630,auto_arima,39,31.9,52.9
2824,9134630,prophet,36,29.1,43.2
2825,9134665,mean,7,5.9,44.0
2826,9134665,random_walk,8,7.3,63.9
2827,9134665,window_average,8,6.7,63.8
2828,9134665,auto_arima,7,5.7,35.9
2829,9134665,prophet,7,5.8,42.9
2830,9134666,mean,4,3.3,22.8
2831,9134666,random_walk,6,5.1,82.2
2832,9134666,window_average,4,3.6,25.5
2833,9134666,auto_arima,4,3.4,19.5
2834,9134666,prophet,4,3.3,22.9
2835,9134668,mean,6,5.4,43.9
2836,9134668,random_walk,8,7.0,56.6
2837,9134668,window_average,8,7.1,46.8
2838,9134668,auto_arima,7,5.9,46.2
2839,9134668,prophet,7,6.1,46.9
2840,9134673,mean,36,30.1,65.5
2841,9134673,random_walk,47,40.2,114.3
2842,9134673,window_average,44,37.3,95.2
2843,9134673,auto_arima,37,30.6,66.5
2844,9134673,prophet,36,29.7,64.0
2845,91346826,mean,45,35.2,30.4
2846,91346826,random_walk,72,64.6,99.0
2847,91346826,window_average,45,35.2,41.3
2848,91346826,auto_arima,46,35.1,32.6
2849,91346826,prophet,42,33.1,28.3
2850,9134712,mean,7,5.2,58.8
2851,9134712,random_walk,7,5.9,40.8
2852,9134712,window_average,7,5.4,50.3
2853,9134712,auto_arima,7,5.3,55.0
2854,9134712,prophet,7,5.2,58.3
2855,9134725,mean,87,71.5,56.3
2856,9134725,random_walk,69,54.7,36.4
2857,9134725,window_average,65,51.0,29.7
2858,9134725,auto_arima,71,59.4,34.6
2859,9134725,prophet,87,71.6,55.8
2860,9134746051,mean,4,3.7,38.7
2861,9134746051,random_walk,5,3.8,45.3
2862,9134746051,window_average,5,4.4,59.5
2863,9134746051,auto_arima,5,3.9,46.3
2864,9134746051,prophet,4,3.7,37.0
2865,9134779,mean,13,10.0,37.9
2866,9134779,random_walk,13,10.6,53.1
2867,9134779,window_average,15,11.7,86.3
2868,9134779,auto_arima,12,9.4,35.2
2869,9134779,prophet,11,8.6,31.1
2870,9134781,mean,19,14.6,50.3
2871,9134781,random_walk,22,17.0,61.6
2872,9134781,window_average,23,17.7,75.3
2873,9134781,auto_arima,19,14.8,51.1
2874,9134781,prophet,19,14.4,47.3
2875,9134784,mean,13,10.1,96.4
2876,9134784,random_walk,27,25.9,281.2
2877,9134784,window_average,14,12.2,90.3
2878,9134784,auto_arima,13,10.1,96.4
2879,9134784,prophet,13,10.1,96.3
2880,9134787,mean,8,6.5,43.6
2881,9134787,random_walk,10,8.6,109.4
2882,9134787,window_average,8,6.9,51.9
2883,9134787,auto_arima,8,6.3,39.8
2884,9134787,prophet,8,6.5,43.0
2885,9134788,mean,6,4.8,29.7
2886,9134788,random_walk,8,7.2,72.5
2887,9134788,window_average,7,5.9,48.8
2888,9134788,auto_arima,6,4.8,29.7
2889,9134788,prophet,6,4.8,27.4
2890,9134806,mean,14,11.7,27.0
2891,9134806,random_walk,20,17.6,52.9
2892,9134806,window_average,18,14.6,51.5
2893,9134806,auto_arima,17,14.0,43.8
2894,9134806,prophet,14,11.5,27.1
2895,913480810,mean,15,12.6,62.1
2896,913480810,random_walk,13,11.2,67.2
2897,913480810,window_average,11,9.3,35.1
2898,913480810,auto_arima,14,12.2,57.4
2899,913480810,prophet,14,12.4,60.7
2900,9134828,mean,33,27.5,18.6
2901,9134828,random_walk,44,37.5,42.2
2902,9134828,window_average,37,30.0,28.8
2903,9134828,auto_arima,32,26.5,17.1
2904,9134828,prophet,33,28.1,17.6
2905,9134830051,mean,3,2.1,36.5
2906,9134830051,random_walk,3,2.6,76.0
2907,9134830051,window_average,3,2.3,49.5
2908,9134830051,auto_arima,3,2.2,35.4
2909,9134830051,prophet,3,2.1,36.7
2910,913483080,mean,11,8.6,84.7
2911,913483080,random_walk,12,8.9,84.1
2912,913483080,window_average,12,9.6,98.9
2913,913483080,auto_arima,11,8.6,84.7
2914,913483080,prophet,11,8.7,86.4
2915,913484016,mean,17,12.5,46.0
2916,913484016,random_walk,23,19.4,110.8
2917,913484016,window_average,17,12.5,58.0
2918,913484016,auto_arima,17,12.2,63.2
2919,913484016,prophet,16,12.0,42.6
2920,9134841,mean,13,8.8,62.2
2921,9134841,random_walk,16,12.8,75.8
2922,9134841,window_average,13,8.7,53.8
2923,9134841,auto_arima,13,8.8,62.2
2924,9134841,prophet,12,8.8,58.9
2925,9134848,mean,10,6.5,75.6
2926,9134848,random_walk,10,7.0,65.0
2927,9134848,window_average,10,6.5,67.0
2928,9134848,auto_arima,10,6.5,76.9
2929,9134848,prophet,10,6.5,75.9
2930,9134849,mean,7,6.0,16.2
2931,9134849,random_walk,13,11.7,82.3
2932,9134849,window_average,8,6.3,19.1
2933,9134849,auto_arima,7,6.0,15.2
2934,9134849,prophet,7,6.0,15.5
2935,9134867,mean,10,9.5,96.9
2936,9134867,random_walk,9,7.3,55.0
2937,9134867,window_average,9,7.6,59.9
2938,9134867,auto_arima,7,6.0,44.4
2939,9134867,prophet,11,9.8,102.2
2940,9134880,mean,6,6.0,32.3
2941,9134880,random_walk,8,6.9,53.8
2942,9134880,window_average,7,5.4,33.7
2943,9134880,auto_arima,6,5.0,14.0
2944,9134880,prophet,7,6.1,34.5
2945,9134881,mean,10,7.6,38.4
2946,9134881,random_walk,15,13.2,91.0
2947,9134881,window_average,10,7.7,41.3
2948,9134881,auto_arima,9,7.4,37.4
2949,9134881,prophet,10,7.6,37.9
2950,9134887,mean,10,8.4,32.7
2951,9134887,random_walk,13,10.6,57.1
2952,9134887,window_average,12,9.6,45.2
2953,9134887,auto_arima,11,9.1,36.2
2954,9134887,prophet,10,8.4,30.7
2955,9134890,mean,3,2.3,82.7
2956,9134890,random_walk,4,3.6,120.5
2957,9134890,window_average,3,3.0,102.5
2958,9134890,auto_arima,3,2.4,84.6
2959,9134890,prophet,3,2.3,81.3
2960,9134893,mean,11,9.7,30.0
2961,9134893,random_walk,16,13.0,106.1
2962,9134893,window_average,12,10.2,38.0
2963,9134893,auto_arima,12,10.0,39.3
2964,9134893,prophet,11,9.7,29.9
2965,916119506,mean,3,2.7,87.6
2966,916119506,random_walk,4,3.4,79.2
2967,916119506,window_average,4,3.2,99.5
2968,916119506,auto_arima,3,2.7,86.7
2969,916119506,prophet,3,2.7,85.9
2970,916119507,mean,5,3.9,31.2
2971,916119507,random_walk,7,6.0,69.3
2972,916119507,window_average,5,4.2,38.0
2973,916119507,auto_arima,5,3.8,31.1
2974,916119507,prophet,5,3.9,30.3
2975,9162292,mean,3,2.7,41.5
2976,9162292,random_walk,3,2.8,40.0
2977,9162292,window_average,3,2.7,55.9
2978,9162292,auto_arima,3,2.8,45.0
2979,9162292,prophet,3,2.3,30.0
2980,918108102,mean,3,2.2,35.6
2981,918108102,random_walk,3,2.2,40.0
2982,918108102,window_average,2,2.2,27.7
2983,918108102,auto_arima,3,2.2,36.2
2984,918108102,prophet,2,2.2,34.0
2985,919400602,mean,4,3.0,38.9
2986,919400602,random_walk,4,3.1,46.0
2987,919400602,window_average,3,2.7,28.8
2988,919400602,auto_arima,4,3.0,38.9
2989,919400602,prophet,4,3.0,39.7
2990,919408102,mean,3,2.8,31.9
2991,919408102,random_walk,3,2.8,41.5
2992,919408102,window_average,3,2.7,45.2
2993,919408102,auto_arima,3,2.7,36.7
2994,919408102,prophet,3,2.8,32.0
2995,9194283,mean,9,7.4,17.0
2996,9194283,random_walk,11,9.2,23.0
2997,9194283,window_average,10,8.2,20.3
2998,9194283,auto_arima,9,7.5,17.1
2999,9194283,prophet,9,7.1,15.9
3000,9194552,mean,4,3.6,26.2
3001,9194552,random_walk,4,3.5,29.4
3002,9194552,window_average,4,3.7,25.8
3003,9194552,auto_arima,4,3.3,19.3
3004,9194552,prophet,4,3.5,26.7
3005,9533317501,mean,13,10.3,70.3
3006,9533317501,random_walk,18,17.1,132.5
3007,9533317501,window_average,14,10.2,72.3
3008,9533317501,auto_arima,13,10.6,72.1
3009,9533317501,prophet,13,10.3,68.2
3010,966110301,mean,4,3.1,47.8
3011,966110301,random_walk,4,2.9,74.2
3012,966110301,window_average,4,2.9,49.0
3013,966110301,auto_arima,4,3.0,40.5
3014,966110301,prophet,4,3.1,48.1
3015,999777,mean,8,6.3,51.5
3016,999777,random_walk,8,7.1,41.8
3017,999777,window_average,8,6.7,37.2
3018,999777,auto_arima,8,6.2,40.2
3019,999777,prophet,8,6.3,49.6
